"Register","Page","Nº","Campo","Descrição","Tipo","Tam","Dec","Obrig"
"C175","113","04","VL_DESC","Valor do desconto comercial / exclusão da base de cálculo do PIS/PASEP e da COFINS","N","-","02","N"
"C175","113","05","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP, conforme a Tabela indicada no item 4.3.3.","N","002*","-","N"
"C175","113","06","VL_BC_PIS","Valor da base de cálculo do PIS/PASEP (em valor)","N","-","02","N"
"C175","113","07","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"C175","113","08","QUANT_BC_ PIS","Base de cálculo PIS/PASEP (em quantidade)","N","-","03","N"
"C175","113","09","ALIQ_PIS_QU ANT","Alíquota do PIS (em reais)","N","-","04","N"
"C175","113","10","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"C175","113","11","CST_COFINS","Código da Situação Tributária referente a Cofins, conforme","N","002*","-","S"
"C175","114","12","VL_BC_COFI NS","Valor da base de cálculo da Cofins","N","-","02","N"
"C175","114","13","ALIQ_COFIN S","Alíquota da Cofins (em percentual)","N","008","04","N"
"C175","114","14","QUANT_BC_ COFINS","Base de cálculo COFINS (em quantidade)","N","-","03","N"
"C175","114","15","ALIQ_COFIN S_QUANT","Alíquota da COFINS (em reais)","N","-","04","N"
"C175","114","16","VL_COFINS","Valor da Cofins","N","-","02","N"
"C175","114","17","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"C175","114","18","INFO_COMPL","Informação complementar","C","-","-","N"
"C180","119","01","REG","Texto fixo contendo ""C180”","C","004*","-","S"
"C180","119","02","COD_MOD","Texto fixo contendo ""55"" ou “65”(Código da NF-e ou da NFC-e, conforme a Tabela 4.1.1)","C","002*","-","S"
"C180","119","03","DT_DOC_INI","Data de Emissão Inicial dos Documentos","N","008*","-","S"
"C180","119","04","DT_DOC_FIN","Data de Emissão Final dos Documentos","N","008*","-","S"
"C180","119","05","COD_ITEM","Código do Item (campo 02 do Registro 0200)","C","060","-","S"
"C180","119","06","COD_NCM","Código da Nomenclatura Comum do Mercosul","C","008*","-","N"
"C180","119","07","EX_IPI","Código EX, conforme a TIPI","C","003","-","N"
"C180","119","08","VL_TOT_ITEM","Valor Total do Item","N","-","02","S"
"C181","121","01","REG","Texto fixo contendo ""C181”","C","004*","-","S"
"C181","121","02","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP, conforme a Tabela indicada no item 4.3.3.","N","002*","-","S"
"C181","121","03","CFOP","Código fiscal de operação e prestação","N","004*","-","S"
"C181","121","04","VL_ITEM","Valor do item","N","-","02","S"
"C181","121","05","VL_DESC","Valor do desconto comercial / exclusão da base de cálculo","N","-","02","N"
"C181","121","06","VL_BC_PIS","Valor da base de cálculo do PIS/PASEP","N","-","02","N"
"C181","121","07","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"C181","121","08","QUANT_BC_PIS","Quantidade – Base de cálculo PIS/PASEP","N","-","03","N"
"C181","121","09","ALIQ_PIS_QUANT","Alíquota do PIS/PASEP (em reais)","N","-","04","N"
"C181","121","10","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"C181","121","11","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"C185","123","01","REG","Texto fixo contendo ""C185”","C","004*","-","S"
"C185","123","02","CST_COFINS","Código da Situação Tributária referente a COFINS, conforme a Tabela indicada no item 4.3.4.","N","002*","-","S"
"C185","123","03","CFOP","Código fiscal de operação e prestação","N","004*","-","S"
"C185","123","04","VL_ITEM","Valor do item","N","-","02","S"
"C185","123","05","VL_DESC","Valor do desconto comercial / exclusão da base de cálculo","N","-","02","N"
"C185","123","06","VL_BC_COFINS","Valor da base de cálculo da COFINS","N","-","02","N"
"C185","124","07","ALIQ_COFINS","Alíquota da COFINS (em percentual)","N","008","04","N"
"C185","124","08","QUANT_BC_COFINS","Quantidade – Base de cálculo da COFINS","N","-","03","N"
"C185","124","09","ALIQ_COFINS_QUA NT","Alíquota da COFINS (em reais)","N","-","04","N"
"C185","124","10","VL_COFINS","Valor da COFINS","N","-","02","N"
"C185","124","11","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"C188","126","01","REG","Texto fixo contendo ""C188""","C","004*","-","S"
"C188","126","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-","S"
"C188","126","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 - Secretaria da Receita Federal do Brasil; 9 – Outros.","C","001*","-","S"
"C190","128","01","REG","Texto fixo contendo ""C190”","C","004*","-","S"
"C190","128","02","COD_MOD","Texto fixo contendo ""55"" (Código da Nota Fiscal Eletrônica, modelo 55, conforme a Tabela 4.1.1)","C","002*","-","S"
"C190","128","03","DT_REF_INI","Data Inicial de Referência da Consolidação","N","008*","-","S"
"C190","128","04","DT_REF_FIN","Data Final de Referência da Consolidação","N","008*","-","S"
"C190","128","05","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","S"
"C190","128","06","COD_NCM","Código da Nomenclatura Comum do Mercosul","C","008*","-","N"
"C190","128","07","EX_IPI","Código EX, conforme a TIPI","C","003","-","N"
"C190","128","08","VL_TOT_ITEM","Valor Total do Item","N","-","02","S"
"C191","130","01","REG","Texto fixo contendo ""C191”","C","004*","-","S"
"C191","130","02","CNPJ_CPF_PART","CNPJ/CPF do Participante a que se referem as operações consolidadas neste registro (pessoa jurídica ou pessoa física vendedora/remetente)","C","014","-","N"
"C191","130","03","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002*","-","S"
"C191","130","04","CFOP","Código fiscal de operação e prestação","N","004*","-","S"
"C191","130","05","VL_ITEM","Valor do item","N","-","02","S"
"C191","130","06","VL_DESC","Valor do desconto comercial / Exclusão","N","-","02","N"
"C191","130","07","VL_BC_PIS","Valor da base de cálculo do PIS/PASEP","N","-","02","N"
"C191","130","08","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"C191","130","09","QUANT_BC_PIS","Quantidade – Base de cálculo PIS/PASEP","N","-","03","N"
"C191","130","10","ALIQ_PIS_QUANT","Alíquota do PIS/PASEP (em reais)","N","-","04","N"
"C191","130","11","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"C191","130","12","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"C195","133","01","REG","Texto fixo contendo ""C195”","C","004*","-","S"
"C195","133","02","CNPJ_CPF_PART","CNPJ/CPF do Participante a que se referem as operações consolidadas neste registro (pessoa jurídica ou pessoa física vendedora/remetente)","C","014","-","N"
"C195","133","03","CST_COFINS","Código da Situação Tributária referente a COFINS.","N","002*","-","S"
"C195","133","04","CFOP","Código fiscal de operação e prestação","N","004*","-","S"
"C195","133","05","VL_ITEM","Valor do item","N","-","02","S"
"C195","133","06","VL_DESC","Valor do desconto comercial / Exclusão","N","-","02","N"
"C195","133","07","VL_BC_COFINS","Valor da base de cálculo da COFINS","N","-","02","N"
"C195","133","08","ALIQ_COFINS","Alíquota da COFINS (em percentual)","N","008","04","N"
"C195","133","09","QUANT_BC_COFINS","Quantidade – Base de cálculo da COFINS","N","-","03","N"
"C195","133","10","ALIQ_COFINS_QUA NT","Alíquota da COFINS (em reais)","N","-","04","N"
"C195","133","11","VL_COFINS","Valor da COFINS","N","-","02","N"
"C195","133","12","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"C198","136","01","REG","Texto fixo contendo ""C198""","C","004*","-","S"
"C198","136","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-","S"
"C198","136","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros.","C","001*","-","S"
"C199","137","01","REG","Texto fixo contendo ""C199""","C","004*","-","S"
"C199","137","02","COD_DOC_IMP","Documento de importação: 0 – Declaração de Importação; 1 – Declaração Simplificada de Importação; A partir dos fatos geradores ocorridos em 01/2019: Documento de importação: 0 – Declaração de Importação; 1 – Declaração Simplificada de Importação; 2 – Declaração Única de Importação","C","001*","-","S"
"C199","137","03","NUM_DOC__IM P","Número do documento de Importação.","C","015","-","S"
"C199","137","04","VL_PIS_IMP","Valor pago de PIS na importação","N","-","02","N"
"C199","137","05","VL_COFINS_IM P","Valor pago de COFINS na importação","N","-","02","N"
"C199","137","06","NUM_ACDRAW","Número do Ato Concessório do regime Drawback","C","020","-","N"
"C380","138","01","REG","Texto fixo contendo ""C380”","C","004*","-","S"
"C380","138","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1 (Código 02 – Nota Fiscal de Venda a Consumidor)","C","002*","-","S"
"C380","138","03","DT_DOC_INI","Data de Emissão Inicial dos Documentos","N","008*","-","S"
"C380","138","04","DT_DOC_FIN","Data de Emissão Final dos Documentos","N","008*","-","S"
"C380","138","05","NUM_DOC_INI","Número do documento fiscal inicial","N","006","-","N"
"C380","138","06","NUM_DOC_FIN","Número do documento fiscal final","N","006","-","N"
"C380","138","07","VL_DOC","Valor total dos documentos emitidos","N","-","02","S"
"C380","138","08","VL_DOC_CANC","Valor total dos documentos cancelados","N","-","02","S"
"C381","139","01","REG","Texto fixo contendo ""C381”","C","004*","-","S"
"C381","139","02","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002*","-","S"
"C381","139","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","S"
"C381","139","04","VL_ITEM","Valor total dos itens","N","-","02","S"
"C381","139","05","VL_BC_PIS","Valor da base de cálculo do PIS/PASEP","N","-","02","N"
"C381","139","06","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"C381","139","07","QUANT_BC_PIS","Quantidade – Base de cálculo do PIS/PASEP","N","","03","N"
"C381","139","08","ALIQ_PIS_QUANT","Alíquota do PIS/PASEP (em reais)","N","-","04","N"
"C381","139","09","VL_PIS","Valor do PIS/PASEP","N","-","02","S"
"C381","139","10","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"C385","141","01","REG","Texto fixo contendo ""C385”","C","004*","-","S"
"C385","141","02","CST_COFINS","Código da Situação Tributária referente a COFINS.","N","002*","-","S"
"C385","141","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","S"
"C385","141","04","VL_ITEM","Valor total dos itens","N","-","02","S"
"C385","141","05","VL_BC_COFINS","Valor da base de cálculo da COFINS","N","","02","N"
"C385","141","06","ALIQ_COFINS","Alíquota da COFINS (em percentual)","N","008","04","N"
"C385","141","07","QUANT_BC_COFINS","Quantidade – Base de cálculo da COFINS","N","","03","N"
"C385","141","08","ALIQ_COFINS_QUAN T","Alíquota da COFINS (em reais)","N","","04","N"
"C385","141","09","VL_COFINS","Valor da COFINS","N","-","02","S"
"C385","141","10","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"C395","143","01","REG","Texto fixo contendo ""C395""","C","004*","-","S"
"C395","143","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","S"
"C395","143","03","COD_PART","Código do participante emitente do documento (campo 02 do Registro 0150).","C","060","-","N"
"C395","143","04","SER","Série do documento fiscal","C","003","-","S"
"C395","143","05","SUB_SER","Subsérie do documento fiscal","C","003","-","N"
"C395","143","06","NUM_DOC","Número do documento fiscal","C","006","-","S"
"C395","143","07","DT_DOC","Data da emissão do documento fiscal","N","008*","-","S"
"C395","143","08","VL_DOC","Valor total do documento fiscal","N","-","02","S"
"C396","144","01","REG","Texto fixo contendo ""C396""","C","004*","-","S"
"C396","144","02","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","S"
"C396","144","03","VL_ITEM","Valor total do item (mercadorias ou serviços)","N","-","02","S"
"C396","144","04","VL_DESC","Valor do desconto comercial do item","N","-","02","N"
"C396","144","05","NAT_BC_CRED","Código da Base de Cálculo do Crédito, conforme a Tabela indicada no item 4.3.7.","C","002*","-","S"
"C396","144","06","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002*","-","S"
"C396","144","07","VL_BC_PIS","Valor da base de cálculo do crédito de PIS/PASEP","N","","02","N"
"C396","144","08","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"C396","144","09","VL_PIS","Valor do crédito de PIS/PASEP","N","-","02","N"
"C396","144","10","CST_COFINS","Código da Situação Tributária referente a COFINS","N","002*","-","S"
"C396","144","11","VL_BC_COFINS","Valor da base de cálculo do crédito de COFINS","N","","02","N"
"C396","144","12","ALIQ_COFINS","Alíquota da COFINS (em percentual)","N","008","04","N"
"C396","144","13","VL_COFINS","Valor do crédito de COFINS","N","-","02","N"
"C396","144","14","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"C400","145","01","REG","Texto fixo contendo ""C400""","C","004*","-","S"
"C400","145","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","S"
"C400","145","03","ECF_MOD","Modelo do equipamento","C","020","-","S"
"C400","145","04","ECF_FAB","Número de série de fabricação do ECF","C","021","-","S"
"C400","145","05","ECF_CX","Número do caixa atribuído ao ECF","N","003","-","S"
"C405","146","01","REG","Texto fixo contendo ""C405""","C","004*","-","S"
"C405","146","02","DT_DOC","Data do movimento a que se refere a Redução Z","N","008*","-","S"
"C405","146","03","CRO","Posição do Contador de Reinício de Operação","N","003","-","S"
"C405","146","04","CRZ","Posição do Contador de Redução Z","N","006","-","S"
"C405","146","05","NUM_COO_FI N","Número do Contador de Ordem de Operação do último documento emitido no dia (Número do COO na Redução Z)","N","006","-","S"
"C405","146","06","GT_FIN","Valor do Grande Total final","N","-","02","S"
"C405","146","07","VL_BRT","Valor da venda bruta","N","-","02","S"
"C481","147","01","REG","Texto fixo contendo ""C481”","C","004*","-","S"
"C481","147","02","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002*","-","S"
"C481","147","03","VL_ITEM","Valor total dos itens","N","-","02","S"
"C481","147","04","VL_BC_PIS","Valor da base de cálculo do PIS/PASEP","N","-","02","N"
"C481","147","05","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"C481","147","06","QUANT_BC_PIS","Quantidade – Base de cálculo PIS/PASEP","N","-","03","N"
