"register","index","code","type","required","length","decimal","spec_type","spec_required","desc"
"C181","4","VL_ITEM","float","True","","02","N","S","Valor do item"
"C181","5","VL_DESC","float","False","","02","N","N","Valor do desconto comercial / exclusão da base de cálculo"
"C181","6","VL_BC_PIS","float","False","","02","N","N","Valor da base de cálculo do PIS/PASEP"
"C181","7","ALIQ_PIS","float","False","008","04","N","N","Alíquota do PIS/PASEP (em percentual)"
"C181","8","QUANT_BC_PIS","float","False","","03","N","N","Quantidade – Base de cálculo PIS/PASEP"
"C181","9","ALIQ_PIS_QUANT","float","False","","04","N","N","Alíquota do PIS/PASEP (em reais)"
"C181","10","VL_PIS","float","False","","02","N","N","Valor do PIS/PASEP"
"C181","11","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada"
"C185","2","CST_COFINS","int","True","002*","","N","S","Código da Situação Tributária referente a COFINS, conforme a Tabela indicada no item 4.3.4."
"C185","3","CFOP","int","True","004*","","N","S","Código fiscal de operação e prestação"
"C185","4","VL_ITEM","float","True","","02","N","S","Valor do item"
"C185","5","VL_DESC","float","False","","02","N","N","Valor do desconto comercial / exclusão da base de cálculo"
"C185","6","VL_BC_COFINS","float","False","","02","N","N","Valor da base de cálculo da COFINS"
"C185","7","ALIQ_COFINS","float","False","008","04","N","N","Alíquota da COFINS (em percentual)"
"C185","8","QUANT_BC_COFINS","float","False","","03","N","N","Quantidade – Base de cálculo da COFINS"
"C185","9","ALIQ_COFINS_QUANT","float","False","","04","N","N","Alíquota da COFINS (em reais)"
"C185","10","VL_COFINS","float","False","","02","N","N","Valor da COFINS"
"C185","11","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada"
"C188","2","NUM_PROC","char","True","020","","C","S","Identificação do processo ou ato concessório"
"C188","3","IND_PROC","char","True","001*","","C","S","Indicador da origem do processo: 1 - Justiça Federal; 3 - Secretaria da Receita Federal do Brasil; 9 – Outros."
"C190","2","COD_MOD","char","True","002*","","C","S","Texto fixo contendo ""55"" (Código da Nota Fiscal Eletrônica, modelo 55, conforme a Tabela 4.1.1)"
"C190","3","DT_REF_INI","date","True","008*","","N","S","Data Inicial de Referência da Consolidação"
"C190","4","DT_REF_FIN","date","True","008*","","N","S","Data Final de Referência da Consolidação"
"C190","5","COD_ITEM","char","True","060","","C","S","Código do item (campo 02 do Registro 0200)"
"C190","6","COD_NCM","char","False","008*","","C","N","Código da Nomenclatura Comum do Mercosul"
"C190","7","EX_IPI","char","False","003","","C","N","Código EX, conforme a TIPI"
"C190","8","VL_TOT_ITEM","float","True","","02","N","S","Valor Total do Item"
"C191","2","CNPJ_CPF_PART","char","False","014","","C","N","CNPJ/CPF do Participante a que se referem as operações consolidadas neste registro (pessoa jurídica ou pessoa física vendedora/remetente)"
"C191","3","CST_PIS","int","True","002*","","N","S","Código da Situação Tributária referente ao PIS/PASEP"
"C191","4","CFOP","int","True","004*","","N","S","Código fiscal de operação e prestação"
"C191","5","VL_ITEM","float","True","","02","N","S","Valor do item"
"C191","6","VL_DESC","float","False","","02","N","N","Valor do desconto comercial / Exclusão"
"C191","7","VL_BC_PIS","float","False","","02","N","N","Valor da base de cálculo do PIS/PASEP"
"C191","8","ALIQ_PIS","float","False","008","04","N","N","Alíquota do PIS/PASEP (em percentual)"
"C191","9","QUANT_BC_PIS","float","False","","03","N","N","Quantidade – Base de cálculo PIS/PASEP"
"C191","10","ALIQ_PIS_QUANT","float","False","","04","N","N","Alíquota do PIS/PASEP (em reais)"
"C191","11","VL_PIS","float","False","","02","N","N","Valor do PIS/PASEP"
"C191","12","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada"
"C195","2","CNPJ_CPF_PART","char","False","014","","C","N","CNPJ/CPF do Participante a que se referem as operações consolidadas neste registro (pessoa jurídica ou pessoa física vendedora/remetente)"
"C195","3","CST_COFINS","int","True","002*","","N","S","Código da Situação Tributária referente a COFINS."
"C195","4","CFOP","int","True","004*","","N","S","Código fiscal de operação e prestação"
"C195","5","VL_ITEM","float","True","","02","N","S","Valor do item"
"C195","6","VL_DESC","float","False","","02","N","N","Valor do desconto comercial / Exclusão"
"C195","7","VL_BC_COFINS","float","False","","02","N","N","Valor da base de cálculo da COFINS"
"C195","8","ALIQ_COFINS","float","False","008","04","N","N","Alíquota da COFINS (em percentual)"
"C195","9","QUANT_BC_COFINS","float","False","","03","N","N","Quantidade – Base de cálculo da COFINS"
"C195","10","ALIQ_COFINS_QUANT","float","False","","04","N","N","Alíquota da COFINS (em reais)"
"C195","11","VL_COFINS","float","False","","02","N","N","Valor da COFINS"
"C195","12","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada"
"C198","2","NUM_PROC","char","True","020","","C","S","Identificação do processo ou ato concessório"
"C198","3","IND_PROC","char","True","001*","","C","S","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros."
"C199","2","COD_DOC_IMP","char","True","001*","","C","S","Documento de importação: 0 – Declaração de Importação; 1 – Declaração Simplificada de Importação; A partir dos fatos geradores ocorridos em 01/2019: Documento de importação: 0 – Declaração de Importação; 1 – Declaração Simplificada de Importação; 2 – Declaração Única de Importação"
"C199","3","NUM_DOC_IMP","char","True","015","","C","S","Número do documento de Importação."
"C199","4","VL_PIS_IMP","float","False","","02","N","N","Valor pago de PIS na importação"
"C199","5","VL_COFINS_IMP","float","False","","02","N","N","Valor pago de COFINS na importação"
"C199","6","NUM_ACDRAW","char","False","020","","C","N","Número do Ato Concessório do regime Drawback"
"C380","2","COD_MOD","char","True","002*","","C","S","Código do modelo do documento fiscal, conforme a Tabela 4.1.1 (Código 02 – Nota Fiscal de Venda a Consumidor)"
"C380","3","DT_DOC_INI","date","True","008*","","N","S","Data de Emissão Inicial dos Documentos"
"C380","4","DT_DOC_FIN","date","True","008*","","N","S","Data de Emissão Final dos Documentos"
"C380","5","NUM_DOC_INI","int","False","006","","N","N","Número do documento fiscal inicial"
"C380","6","NUM_DOC_FIN","int","False","006","","N","N","Número do documento fiscal final"
"C380","7","VL_DOC","float","True","","02","N","S","Valor total dos documentos emitidos"
"C380","8","VL_DOC_CANC","float","True","","02","N","S","Valor total dos documentos cancelados"
"C381","2","CST_PIS","int","True","002*","","N","S","Código da Situação Tributária referente ao PIS/PASEP"
"C381","3","COD_ITEM","char","True","060","","C","S","Código do item (campo 02 do Registro 0200)"
"C381","4","VL_ITEM","float","True","","02","N","S","Valor total dos itens"
"C381","5","VL_BC_PIS","float","False","","02","N","N","Valor da base de cálculo do PIS/PASEP"
"C381","6","ALIQ_PIS","float","False","008","04","N","N","Alíquota do PIS/PASEP (em percentual)"
"C381","7","QUANT_BC_PIS","float","False","","03","N","N","Quantidade – Base de cálculo do PIS/PASEP"
"C381","8","ALIQ_PIS_QUANT","float","False","","04","N","N","Alíquota do PIS/PASEP (em reais)"
"C381","9","VL_PIS","float","True","","02","N","S","Valor do PIS/PASEP"
"C381","10","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada"
"C385","2","CST_COFINS","int","True","002*","","N","S","Código da Situação Tributária referente a COFINS."
"C385","3","COD_ITEM","char","True","060","","C","S","Código do item (campo 02 do Registro 0200)"
"C385","4","VL_ITEM","float","True","","02","N","S","Valor total dos itens"
"C385","5","VL_BC_COFINS","float","False","","02","N","N","Valor da base de cálculo da COFINS"
"C385","6","ALIQ_COFINS","float","False","008","04","N","N","Alíquota da COFINS (em percentual)"
"C385","7","QUANT_BC_COFINS","float","False","","03","N","N","Quantidade – Base de cálculo da COFINS"
"C385","8","ALIQ_COFINS_QUANT","float","False","","04","N","N","Alíquota da COFINS (em reais)"
"C385","9","VL_COFINS","float","True","","02","N","S","Valor da COFINS"
"C385","10","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada"
"C395","2","COD_MOD","char","True","002*","","C","S","Código do modelo do documento fiscal, conforme a Tabela 4.1.1"
"C395","3","COD_PART","char","False","060","","C","N","Código do participante emitente do documento (campo 02 do Registro 0150)."
"C395","4","SER","char","True","003","","C","S","Série do documento fiscal"
"C395","5","SUB_SER","char","False","003","","C","N","Subsérie do documento fiscal"
"C395","6","NUM_DOC","char","True","006","","C","S","Número do documento fiscal"
"C395","7","DT_DOC","date","True","008*","","N","S","Data da emissão do documento fiscal"
"C395","8","VL_DOC","float","True","","02","N","S","Valor total do documento fiscal"
"C396","2","COD_ITEM","char","True","060","","C","S","Código do item (campo 02 do Registro 0200)"
"C396","3","VL_ITEM","float","True","","02","N","S","Valor total do item (mercadorias ou serviços)"
"C396","4","VL_DESC","float","False","","02","N","N","Valor do desconto comercial do item"
"C396","5","NAT_BC_CRED","char","True","002*","","C","S","Código da Base de Cálculo do Crédito, conforme a Tabela indicada no item 4.3.7."
"C396","6","CST_PIS","int","True","002*","","N","S","Código da Situação Tributária referente ao PIS/PASEP"
"C396","7","VL_BC_PIS","float","False","","02","N","N","Valor da base de cálculo do crédito de PIS/PASEP"
"C396","8","ALIQ_PIS","float","False","008","04","N","N","Alíquota do PIS/PASEP (em percentual)"
"C396","9","VL_PIS","float","False","","02","N","N","Valor do crédito de PIS/PASEP"
"C396","10","CST_COFINS","int","True","002*","","N","S","Código da Situação Tributária referente a COFINS"
"C396","11","VL_BC_COFINS","float","False","","02","N","N","Valor da base de cálculo do crédito de COFINS"
"C396","12","ALIQ_COFINS","float","False","008","04","N","N","Alíquota da COFINS (em percentual)"
"C396","13","VL_COFINS","float","False","","02","N","N","Valor do crédito de COFINS"
"C396","14","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada"
"C400","2","COD_MOD","char","True","002*","","C","S","Código do modelo do documento fiscal, conforme a Tabela 4.1.1"
"C400","3","ECF_MOD","char","True","020","","C","S","Modelo do equipamento"
"C400","4","ECF_FAB","char","True","021","","C","S","Número de série de fabricação do ECF"
"C400","5","ECF_CX","int","True","003","","N","S","Número do caixa atribuído ao ECF"
"C405","2","DT_DOC","date","True","008*","","N","S","Data do movimento a que se refere a Redução Z"
"C405","3","CRO","int","True","003","","N","S","Posição do Contador de Reinício de Operação"
"C405","4","CRZ","int","True","006","","N","S","Posição do Contador de Redução Z"
"C405","5","NUM_COO_FIN","int","True","006","","N","S","Número do Contador de Ordem de Operação do último documento emitido no dia (Número do COO na Redução Z)"
"C405","6","GT_FIN","float","True","","02","N","S","Valor do Grande Total final"
"C405","7","VL_BRT","float","True","","02","N","S","Valor da venda bruta"
"C481","2","CST_PIS","int","True","002*","","N","S","Código da Situação Tributária referente ao PIS/PASEP"
"C481","3","VL_ITEM","float","True","","02","N","S","Valor total dos itens"
"C481","4","VL_BC_PIS","float","False","","02","N","N","Valor da base de cálculo do PIS/PASEP"
"C481","5","ALIQ_PIS","float","False","008","04","N","N","Alíquota do PIS/PASEP (em percentual)"
"C481","6","QUANT_BC_PIS","float","False","","03","N","N","Quantidade – Base de cálculo PIS/PASEP"
"C481","7","ALIQ_PIS_QUANT","float","False","","04","N","N","Alíquota do PIS/PASEP (em reais)"
"C481","8","VL_PIS","float","False","","02","N","N","Valor do PIS/PASEP"
"C481","9","COD_ITEM","char","False","060","","C","N","Código do item (campo 02 do Registro 0200)"
"C481","10","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada"
"C485","2","CST_COFINS","int","True","002*","","N","S","Código da Situação Tributária referente a COFINS."
"C485","3","VL_ITEM","float","True","","02","N","S","Valor total dos itens"
"C485","4","VL_BC_COFINS","float","False","","02","N","N","Valor da base de cálculo da COFINS"
"C485","5","ALIQ_COFINS","float","False","008","04","N","N","Alíquota da COFINS (em percentual)"
"C485","6","QUANT_BC_COFINS","float","False","","03","N","N","Quantidade – Base de cálculo da COFINS"
"C485","7","ALIQ_COFINS_QUANT","float","False","","04","N","N","Alíquota da COFINS (em reais)"
"C485","8","VL_COFINS","float","False","","02","N","N","Valor da COFINS"
"C485","9","COD_ITEM","char","False","060","","C","N","Código do item (campo 02 do Registro 0200)"
