"Register","Page","Nº","Campo","Descrição","Tipo","Tamanho","Decimal","Valores Válidos","Obrigatório"
"0021","84","4","IND_PADIS","Programa de Apoio ao Desenvolvimento Tecnológico da Indústria de Semicondutores (Padis): S - Sim N – Não","C","1","-","[S;N]","Não"
"0021","84","5","IND_PATVD","Programa de Apoio ao Desenvolvimento Tecnológico da Indústria de Equipamentos para TV Digital (PATVD): S - Sim N – Não","C","1","-","[S;N]","Não"
"0021","84","6","IND_REIDI","Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura (Reidi): S - Sim N – Não","C","1","-","[S;N]","Não"
"0021","84","7","IND_REPENEC","Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura da Indústria Petrolífera das Regiões Norte, Nordeste e Centro-Oeste (Repenec): S - Sim N – Não","C","1","-","[S;N]","Não"
"0021","85","8","IND_REICOMP","Regime Especial de Incentivo a Computadores para Uso Educacional (Reicomp): S - Sim N – Não","C","1","-","[S;N]","Não"
"0021","85","9","IND_RETAERO","Regime Especial para a Indústria Aeronáutica Brasileira (Retaero): S - Sim N – Não","C","1","-","[S;N]","Não"
"0021","85","10","IND_RECINE","Regime Especial de Tributação para Desenvolvimento da Atividade de Exibição Cinematográfica (Recine): S - Sim N – Não","C","1","-","[S;N]","Não"
"0021","85","11","IND_RESIDUOS_SOLIDOS","Estabelecimentos industriais façam jus a crédito presumido do IPI na aquisição de resíduos sólidos, de que trata a Lei nº 12.375, de 30 de dezembro de 2010: S - Sim N – Não","C","1","-","[S;N]","Não"
"0021","85","12","IND_RECOPA","Regime Especial de Tributação para construção, ampliação, reforma ou modernização de estádios de futebol (Recopa): S - Sim N – Não","C","1","-","[S;N]","Não"
"0021","85","13","IND_COPA_DO_MUNDO","Habilitada para fins de fruição dos benefícios fiscais, não abrangidos na alínea anterior, relativos à realização, no Brasil, da Copa das Confederações FIFA 2013 e da Copa do Mundo FIFA 2014, de que trata a Lei nº 12.350, de 2010, regulamentada pelo Decreto nº 7.578, e 11 de outubro de 2011: S - Sim N - Não","C","1","-","[S;N]","Não"
"0021","85","14","IND_RETID","Regime Especial Tributário para a Indústria de Defesa (Retid): S - Sim N - Não","C","1","-","[S;N]","Não"
"0021","85","15","IND_REPNBL_REDES","Regime Especial de Tributação do Programa Nacional de Banda Larga para Implantação de Redes de Telecomunicações (REPNBL-Redes): S - Sim N - Não","C","1","-","[S;N]","Não"
"0021","85","16","IND_REIF","Regime Especial de Incentivo ao Desenvolvimento da Infraestrutura da Indústria de Fertilizantes (REIF): S - Sim N - Não","C","1","-","[S;N]","Não"
"0021","86","17","IND_OLIMPIADAS","Habilitada para fins de fruição dos benefícios fiscais, relativos à realização, no Brasil, dos Jogos Olímpicos de 2016 e dos Jogos Paraolímpicos de 2016, de que trata a Lei nº 12.780, de 2013: S - Sim N - Não","C","1","-","[S;N]","Não"
"0030","87","2","COD_NAT","Código da natureza jurídica, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas/SPEDECF_LOCAL$SPEDECF_NATUREZA_JURIDICA).","N","4","-","Código da Natureza Jurídica","Sim"
"0030","87","3","CNAE_FISCAL","Código da atividade econômica (CNAE-Fiscal), conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas/SPEDECF_LOCAL$SPEDECF_CNAE). Atenção: Se houver mais de uma atividade, indicar a de maior faturamento.","N","7","-","CNAE Fiscal","Sim"
"0030","87","4","ENDERECO","Endereço da pessoa jurídica.","C","150","-","-","Sim"
"0030","87","5","NUM","Número","C","6","-","-","Sim"
"0030","87","6","COMPL","Complemento","C","50","-","-","Não"
"0030","87","7","BAIRRO","Bairro/Distrito","C","50","-","-","Sim"
"0030","87","8","UF","UF, conforme do tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas/SPEDECF_GLOBAL$UF_SIG_NOM).","C","2","-","Sigla da UF","Sim"
"0030","87","9","COD_MUN","Código do Município, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas/SPEDECF_GLOBAL$SPEDCONTABIL_MUNICIPIOS).","C","7","-","Código do Município","Sim"
"0030","87","10","CEP","Código de Endereçamento Postal (CEP)","C","8","-","-","Sim"
"0030","87","11","NUM_TEL","DDD + Número do Telefone","N","15","-","-","Não"
"0030","87","12","EMAIL","Correio eletrônico","C","115","-","-","Sim"
"0035","89","2","COD_SCP","CNPJ da SCP (Art. 4º, XVII, da Instrução Normativa RFB nº 1.634, de 6 de maio de 2016).","C","14","-","-","Sim"
"0035","89","3","NOME_SCP","Descrição da SCP","C","-","-","-","Não"
"0930","91","2","IDENT_NOM","Nome do Signatário","C","-","-","-","Sim"
"0930","91","3","IDENT_CPF_CNPJ","CPF/CNPJ: O tamanho do campo deve ser exatamente o informado na coluna “Tamanho”.","N","CPF (11) CNPJ(14)","-","-","Sim"
"0930","91","4","IDENT_QUALIF","Código de qualificação do assinante, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas/SPEDECF_LOCAL$SPEDECF_QUALIF_ASSINANTE).","C","3","-","-","Sim"
"0930","91","5","IND_CRC","Número de inscrição do contabilista no Conselho Regional de Contabilidade.","C","-","-","-","Não"
"0930","91","6","EMAIL","E-mail do signatário","C","60","-","-","Sim"
"0930","91","7","FONE","DDD e telefone do signatário","C","14","-","-","Sim"
"0990","94","2","QTD_LIN","Quantidade total de registros do Bloco 0","N","-","-","-","Sim"
"C001","95","2","IND_DAD","Indicador de movimento: 0 – Bloco com dados informados. 1 – Bloco sem dados informados.","N","1","-","[0;1]","Sim"
"C040","96","2","HASH_ECD","Hashcode ECD Utilizada","C","40","-","-","Sim"
"C040","96","3","DT_INI","Data de Início da ECD","N","8","-","-","Sim"
"C040","96","4","DT_FIN","Data Final da ECD","N","8","-","-","Sim"
"C040","96","5","IND_SIT_ESP","Indicador de Situação Especial","N","1","-","-","Não"
"C040","96","6","CNPJ","Número de Inscrição do Empresário ou Sociedade Empresária no CNPJ","N","14","-","-","Sim"
"C040","96","7","NUM_ORD","Número de Ordem do Instrumento de Escrituração","N","-","-","-","Sim"
"C040","96","8","NIRE","Número de Identificação do Registro de Empresas da Junta Comercial","N","11","-","-","Não"
"C040","96","9","NAT_LIVR","Natureza do Livro: finalidade a que se destina o instrumento","C","80","-","-","Sim"
"C040","96","10","COD_VER_LC","Código da Versão do Leiaute Contábil","C","-","-","-","Sim"
"C040","96","11","IND_ESC","Indicador da Forma de Escrituração Contábil: G - Livro Diário (Completo sem escrituração auxiliar) R - Livro Diário com Escrituração Resumida (com escrituração auxiliar) B - Livro Balancetes Diários e Balanços","C","1","-","[G; R; B; S]","Sim"
"C050","97","2","DT_ALT","Data de Atualização (inclusão/ alteração).","N","8","-","-","Sim"
"C050","97","3","COD_NAT","Código da Natureza da Conta/Grupo de Contas.","C","2","-","-","Sim"
"C050","97","4","IND_CTA","Indicador do Tipo de Conta: S - Sintética (grupo de contas) A - Analítica (conta)","C","1","-","[S; A]","Sim"
"C050","97","5","NÍVEL","Nível da Conta Analítica/Sintética.","N","-","-","-","Sim"
"C050","97","6","COD_CTA","Código da Conta Analítica/Sintética.","C","-","-","-","Sim"
"C050","97","7","COD_CTA_SUP","Código da Conta Sintética de Nível Imediatamente Superior.","C","-","-","-","Não"
"C050","97","8","CTA","Nome da Conta Analítica.","C","-","-","-","Sim"
"C051","98","2","COD_ENT_REF","Código da Instituição Responsável pela Manutenção do Plano de Contas Referencial.","C","2","-","-","Sim"
"C051","98","3","COD_CCUS","Código do Centro de Custos.","C","-","-","-","Não"
"C051","98","4","COD_CTA_REF","Código da Conta no Plano de Contas Referencial.","C","-","-","-","Sim"
"C053","99","2","COD_IDT","Código de Identificação do Grupo de Conta-Subconta(a).","C","6","-","-","Sim"
"C053","99","3","COD_CNT_CORR","Código da Subconta Correlata (Deve estar no plano de contas)","C","-","-","-","Sim"
"C053","99","4","NAT_SUB_CNT","Natureza da Subconta Correlata","C","2","-","-","Sim"
"C100","100","2","DT_ALT","Data da Inclusão/Alteração.","N","8","-","-","Sim"
"C100","100","3","COD_CCUS","Código do Centro de Custos.","C","-","-","-","Sim"
"C100","100","4","CCUS","Nome do Centro de Custos.","C","-","-","-","Sim"
"C150","101","2","DT_INI","Data do Início do período.","N","8","-","-","Sim"
"C150","101","3","DT_FIN","Data do Fim do período.","N","8","-","-","Sim"
"C155","102","2","COD_CTA","Código da Conta Analítica.","C","-","-","-","Sim"
"C155","102","3","COD_CCUS","Código do Centro de Custos.","C","-","-","-","Não"
"C155","102","4","VL_SLD_INI","Valor do Saldo Inicial do Período.","N","19","2","-","Sim"
"C155","102","5","IND_VL_SLD_INI","Indicador da Situação do Saldo Inicial: D – Devedor C – Credor","C","1","-","[D; C]","Sim"
"C155","102","6","VL_DEB","Valor Total dos Débitos no Período.","N","19","2","-","Sim"
"C155","102","7","VL_CRED","Valor Total dos Créditos no Período.","N","19","2","-","Sim"
"C155","102","8","VL_SLD_FIN","Valor do Saldo Final do Período.","N","19","2","-","Sim"
"C155","102","9","IND_VL_SLD_FIN","Indicador da Situação do Saldo Final: D – Devedor C – Credor","C","1","-","[D; C]","Sim"
"C155","102","10","LINHA_ECD","Número da Linha do Arquivo da ECD. Obs.: É utilizado para identificação de possíveis de inconsistências de saldo.","N","-","-","-","Sim"
"C157","103","2","COD_CTA","Código da Conta Analítica.","C","-","-","-","Sim"
"C157","103","3","COD_CCUS","Código do Centro de Custos.","C","-","-","-","Não"
"C157","103","4","VL_SLD_FIN","Valor do Saldo Final do Período Transferido.","N","19","2","-","Sim"
"C157","103","5","IND_VL_SLD_FIN","Indicador da Situação do Saldo Dinal: D - Devedor C – Credor","C","1","-","[D; C]","Não"
"C157","103","6","LINHA_ECD","Número da Linha do Arquivo da ECD Obs.: É utilizado para identificação de possíveis de inconsistências de saldo.","N","-","-","-","Sim"
"C350","104","2","DT_RES","Data da Apuração do Resultado","N","8","-","-","Sim"
"C355","105","2","COD_CTA","Código da Conta Analítica de Resultado.","C","-","-","-","Sim"
"C355","105","3","COD_CCUS","Código do Centro de Custos.","C","-","-","-","Não"
"C355","105","4","VL_CTA","Valor do Saldo Final Antes do Lançamento de Encerramento.","N","19","2","-","Sim"
"C355","105","5","IND_VL_CTA","Indicador da Situação do Saldo Final: D – Devedor. C – Credor.","C","1","-","[D; C]","Sim"
"C355","105","6","LINHA_ECD","Número da Linha do Arquivo da ECD Obs.: É utilizado para identificação de possíveis de inconsistências de saldo.","N","-","-","-","Sim"
"C990","106","2","QTD_LIN","Quantidade total de registros do Bloco C.","N","-","-","-","Sim"
"E001","107","2","IND_DAD","Indicador de movimento: 0 – Bloco com dados informados. 1 – Bloco sem dados informados.","N","1","-","[0;1]","Sim"
"E010","108","2","COD_NAT","Natureza da Conta.","C","4","-","-","Sim"
"E010","108","3","COD_CTA_REF","Código da Conta Referencial (Analíticas e Sintéticas).","C","-","-","-","Sim"
"E010","108","4","DESC_CTA_REF","Descrição da Conta Referencial.","C","-","-","-","Sim"
"E010","108","5","VAL_CTA_REF","Valor Total da Conta Referencial.","NS","19","2","-","Sim"
"E010","108","6","IND_VAL_CTA_REF","Indicador do Valor Total da Conta Referencial: C – Credor D – Devedor","C","1","-","[D; C]","Sim"
"E015","109","2","COD_CTA","Código da Conta Contábil Analítica (K155).","C","-","-","-","Sim"
"E015","109","3","COD_CCUS","Código do Centro de Custos.","C","-","-","-","Não"
"E015","109","4","DESC_CTA","Descrição da Conta.","C","-","-","-","Sim"
"E015","109","5","VAL_CTA","Saldo Final da Conta: Saldo final da conta do registro K156 do último período da ECF imediatamente anterior, referente a conta contábil e centro de custos identificados no registro K155 pai.","N","19","2","-","Sim"
"E015","109","6","IND_VAL_CTA","Indicador do Saldo Final da Conta: C – Credor D – Devedor","C","1","-","[D; C]","Sim"
"E020","111","2","COD_CTA_B","Código da Conta da Parte B: Código unívoco atribuído pela empresa à conta no e-Lalur.","C","-","-","-","Sim"
"E020","111","3","DESC_CTA_LAL","Descrição da Conta.","C","-","-","-","Não"
"E020","111","4","DT_AP_LAL","Data de Criação: Data final do período de apuração em que a conta foi criada.","C","8","-","-","Não"
"E020","111","5","DT_LIM_LAL","Data Limite para a Exclusão, Adição ou Compensação do Valor Controlado, se houver.","C","8","-","-","Não"
"E020","111","6","TRIBUTO","Indicador de Tributo da Adição/Exclusão: I – Imposto de Renda Pessoa Jurídica C – Contribuição Social sobre o Lucro Líquido A – Ambos (IRPJ e CSLL)","C","1","-","[I; C; A]","Não"
"E020","111","7","VL_SALDO_FIN","Saldo Final do Período Anterior.","N","19","2","-","Não"
"E020","111","8","IND_VL_SALDO_FIN","Indicador de Saldo Final do Período Anterior: D – Para prejuízos ou valores que reduzam o lucro real ou a base de cálculo da contribuição social em períodos subsequentes. C – Para valores que aumentam o lucro real ou a base de cálculo na contribuição social em períodos subsequentes.","C","1","","[D; C]","Não"
"E020","111","9","COD_PB_RFB","Código da tabela padrão da Parte B.","C","6","-","-","Sim"
"E030","112","2","DT_INI","Data do Início do Período","N","8","-","-","Sim"
